city_id,country_name_oa,country_name_wb,iso_code,iso_country_3,city_lat,city_lon,city_pop,city_tier,city_name,city_avg_temp,city_max_temp,nearest_airport_type,nearest_airport_name,nearest_airport_ident,dist_to_nearest_airport_km,nearest_airport_lat,nearest_airport_lon,nearest_airport_elev_m,nearest_runway_length_m,nearest_runway_width_m,nearest_runway_area_km2,country_GDP($b),country_GDPcap($000s),country_pop(m),country_popden_persqkm,air_passengers(m)
3534632,Cuba,Cuba,CU,CUB,23.15678,-81.24441,20000,Tier 4,Varadero,26.875,33.5,medium_airport,Kawama Airport,MUKW,6.890360345474343,23.124001,-81.301598,4.8768,1478.28,45.110400000000006,0.06668580211200001,140.6,12.55,11.2,102.0,0.14
359480,Egypt,"Egypt, Arab Rep.",EG,EGY,25.75089,32.6776,20000,Tier 4,Az Zaynīyah Qiblī,26.229166,41.5,large_airport,Luxor International Airport,HELX,9.33972533148758,25.671018,32.706446,84.12480000000001,3000.1464,45.110400000000006,0.13533780416256003,395.926075163006,3.45678968456253,114.535772,115.059291777588,16.672111301999998
464176,Russia,Russian Federation,RU,RUS,56.04284,37.85153,20000,Tier 4,Zavety Il’icha,6.2708335,24.0,medium_airport,Chkalovskiy Air Base,UUMU,22.491534390253264,55.8783,38.061699,152.0952,3599.9928,96.012,0.34564250871359997,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
248803,Jordan,Jordan,JO,JOR,32.40792,35.70802,20000,Tier 4,Judita,18.927084,33.0,small_airport,King Hussein Air College,OJMF,52.073856132928526,32.3564,36.259201,682.7520000000001,2992.8312,45.110400000000006,0.13500781256448002,51.0884763380282,4.4660831420857505,11.439213,128.828670856139,3.731345
1412851,Pakistan,Pakistan,PK,PAK,32.59702,74.14652,20000,Tier 4,Sook Kalan,23.635416,38.5,large_airport,Sialkot International Airport,OPST,21.53762240381563,32.535941,74.364623,255.1176,3599.9928,45.72,0.16459167081599999,336.686348609266,1.36032417758419,247.504495,321.067474833956,7.153419
11072083,Myanmar,Myanmar,MM,MMR,23.37583,93.65389,20000,Tier 4,Tedim,19.635416,29.25,small_airport,Kalay Airport,VYKL,45.590878639898506,23.188801,94.051102,133.8072,1677.0096,31.0896,0.052137557660160004,66.757619,1.23319666209269,54.133798,82.9420656687147,3.541244
6947168,United Kingdom,United Kingdom,GB,GBR,52.08956,-0.49908,20000,Tier 4,Kempston Hardwick,11.427083,24.0,medium_airport,Cranfield Airport,EGTC,8.263857032834933,52.072201,-0.616667,109.72800000000001,1798.9296000000002,45.110400000000006,0.08115043382784003,3420.79665378908,49.9444702124201,68.492,283.106683751498,118.94592
2623340,Denmark,Denmark,DK,DNK,55.6455,12.41008,20000,Tier 4,Brøndbyvester,9.916667,23.0,large_airport,Copenhagen Kastrup Airport,EKCH,15.738668808372255,55.617900848389,12.656000137329,5.1816,3599.9928,45.110400000000006,0.16239711520512004,404.651706117557,68.0435466971243,5.946952,148.6738,33.5
418950,Iran,"Iran, Islamic Rep.",IR,IRN,32.55613,51.57325,20000,Tier 4,Abrīsham,16.854166,37.0,large_airport,Isfahan Shahid Beheshti International Airport,OIFM,36.54260726785776,32.755142,51.883877,1541.9832000000001,4396.74,45.110400000000006,0.19833870009600002,457.51048231748297,5.049299316427541,90.608707,55.8451198767334,18.067403
2523535,Italy,Italy,IT,ITA,38.96667,16.28333,20000,Tier 4,Sambiase,17.666666,30.5,large_airport,Lamezia Terme Sant'Eufemia International Airport,LICA,7.457320015922884,38.906214,16.246007,11.8872,3016.9104,45.110400000000006,0.13609403490816002,2316.7279993331804,39.2770838783918,58.984216,199.459678073854,20.264734
7280414,Canada,Canada,CA,CAN,44.67244,-63.47506,20000,Tier 4,Cole Harbour,8.40625,24.0,heliport,CFB Shearwater Heliport,CYAW,4.505347243146774,44.636782,-63.502107,43.891200000000005,2742.5904,60.96,0.167188310784,2173.33967006433,54.220328503987496,40.083484,4.56079784268436,88.618
1538533,Uzbekistan,Uzbekistan,UZ,UZB,40.76461,72.97647,20000,Tier 4,Sultonobod,15.1875,36.25,large_airport,Andijan International Airport,UTKA,57.63906160710865,40.727699,72.293999,461.77200000000005,2977.896,38.1,0.11345783760000001,102.64187924876401,2.87896879292451,35.652307,80.9084466129581,4.849939
60809,Somalia,"Somalia, Fed. Rep.",SO,SOM,2.4085,42.9771,20000,Tier 4,Diinsoor,27.5,36.25,small_airport,Baardheere Airport,HCMD,74.42559321497065,2.330195,42.311802,120.7008,1224.3816000000002,29.8704,0.03657276814464,10.958,0.596885985135589,18.358615,29.2642187649441,0.7
145872,Angola,Angola,AO,AGO,-7.48367,21.30339,20000,Tier 4,Cassanguidi,24.34375,32.0,small_airport,Nzagi Airport,FNZG,26.632623307475242,-7.716939926149999,21.358200073200003,740.9688,1800.1488000000002,20.7264,0.03731060408832,107.167747140127,2.9161366328427496,36.749906,29.4777460495709,1.321412
6162703,Canada,Canada,CA,CAN,45.49389,-75.58833,20000,Tier 4,Templeton-Est,8.114583,28.25,medium_airport,Ottawa / Gatineau Airport,CYND,3.643900582956759,45.521702,-75.563599,64.31280000000001,1828.8000000000002,45.72,0.08361273600000001,2173.33967006433,54.220328503987496,40.083484,4.56079784268436,88.618
857689,Russia,Russian Federation,RU,RUS,55.61194,37.29611,20000,Tier 4,Vnukovo,6.6041665,24.0,large_airport,Vnukovo International Airport,UUWW,3.145300409967504,55.591499,37.261501,208.788,3500.0184000000004,60.0456,0.21016070483904004,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
113723,Iran,"Iran, Islamic Rep.",IR,IRN,30.4551,53.651,20000,Tier 4,Surian,15.46875,36.75,large_airport,Shiraz Shahid Dastghaib International Airport,OISS,144.27451581783984,29.5392,52.589802,1501.7496,4372.356,45.110400000000006,0.19723872810240003,457.51048231748297,5.049299316427541,90.608707,55.8451198767334,18.067403
6316729,Brazil,Brazil,BR,BRA,-27.59444,-48.60694,20000,Tier 4,Campinas,21.527779,30.0,large_airport,Hercílio Luz International Airport,SBFL,9.993683802020694,-27.670279,-48.552502,4.8768,2399.9952000000003,45.110400000000006,0.10826474347008003,2191.13186970602,10.3775897719195,211.140729,25.2616884857157,95.398485
6620355,United Kingdom,United Kingdom,GB,GBR,52.63884,1.21885,20000,Tier 4,Bowthorpe,11.65625,23.0,medium_airport,Norwich Airport,EGSH,5.956800021471719,52.6758,1.28278,35.6616,1841.9064,45.110400000000006,0.08308913446656002,3420.79665378908,49.9444702124201,68.492,283.106683751498,118.94592
8045596,Somalia,"Somalia, Fed. Rep.",SO,SOM,9.89206,43.38531,20000,Tier 4,Baki,21.385416,31.75,large_airport,Egal International Airport,HCMH,87.30361644827398,9.514082,44.083469,1362.7608,3699.9672,45.110400000000006,0.16690700037888,10.958,0.596885985135589,18.358615,29.2642187649441,0.7
491895,Russia,Russian Federation,RU,RUS,55.86667,37.58333,20000,Tier 4,Slobodka,6.8333335,24.0,large_airport,Sheremetyevo International Airport,UUEE,16.282608574415317,55.976858,37.41121,189.5856,3699.9672,60.0456,0.22216675050432,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
2653123,United Kingdom,United Kingdom,GB,GBR,51.41709,0.06858,20000,Tier 4,Chislehurst,12.197917,25.0,medium_airport,London City Airport,EGLC,9.851590760180247,51.505299,0.055278,5.7912,1508.1504,29.8704,0.04504905570816,3420.79665378908,49.9444702124201,68.492,283.106683751498,118.94592
276359,Lebanon,Lebanon,LB,LBN,34.25083,36.01056,20000,Tier 4,Bsharri,9.364583,27.25,medium_airport,Rene Mouawad Air Base,OLKA,37.63598547537621,34.589298,36.011299,22.86,3000.1464,45.110400000000006,0.13533780416256003,20.0786203569931,3.47772489842684,5.773493,564.368817204301,2.693218
4795467,U.S. Virgin Islands,Virgin Islands (U.S.),VI,VIR,18.3419,-64.9307,20000,Tier 4,Charlotte Amalie,26.777779,32.333332,large_airport,Cyril E. King Airport,TIST,4.9423409224798815,18.337091,-64.977251,7.010400000000001,2133.6,45.72,0.09754819199999999,4.0,44.32,0.1,300.0,0.6
519711,Russia,Russian Federation,RU,RUS,59.98748,30.28682,20000,Tier 4,Novaya Derevnya,6.6458335,22.75,large_airport,Pulkovo Airport,ULLI,20.857506655505876,59.800301,30.262501,23.7744,3780.1296,60.0456,0.22698014990976,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
648635,Finland,Finland,FI,FIN,60.15896,24.86797,20000,Tier 4,Lauttasaari,6.5208335,21.0,large_airport,Helsinki Vantaa Airport,EFHK,18.48997315230441,60.318363,24.963341,54.559200000000004,3439.9728,60.0456,0.20655523075968002,295.02198246275,52.8342916752703,5.583911,18.3705454665088,10.794518
7087175,Indonesia,Indonesia,ID,IDN,-8.4504,115.5925,20000,Tier 4,Bedugul,26.697916,32.0,large_airport,Denpasar I Gusti Ngurah Rai International Airport,WADD,57.31761167582552,-8.748409,115.167123,4.2672,2983.992,45.110400000000006,0.13460907271680003,1371.1693015636201,4.87630774512252,281.190067,148.57692229227,97.045784754
1325443,Myanmar,Myanmar,MM,MMR,22.64452,93.61076,20000,Tier 4,Hakha,16.822916,26.25,small_airport,Gangaw Airport,VYGG,75.01142868336146,22.174699783325195,94.1343994140625,60.96,1321.8940231812576,29.8704,0.039485503230033435,66.757619,1.23319666209269,54.133798,82.9420656687147,3.541244
823674,Russia,Russian Federation,RU,RUS,43.66974,39.66863,20000,Tier 4,Dagomys,14.927083,30.0,large_airport,Sochi International Airport,URSS,33.70424830903123,43.449902,39.9566,27.127200000000002,2894.9904,45.110400000000006,0.13059417494016,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
4714149,United States,United States,US,USA,30.15522,-95.21132,20000,Tier 4,New Caney,21.822916,37.75,large_airport,George Bush Intercontinental Airport,KIAH,22.748044378338978,29.9844,-95.3414,29.5656,3657.9048000000003,45.72,0.16723940745600002,27292.170793214398,81.032262117545,336.806231,36.8198061311277,941.557
1734769,Malaysia,Malaysia,MY,MYS,2.99959,101.39287,20000,Tier 4,Pelabuhan Klang,27.90625,33.0,large_airport,Sultan Abdul Aziz Shah International Airport,WMSA,22.642983425518395,3.13058,101.549004,27.432000000000002,3779.8248000000003,45.110400000000006,0.17050940865792003,399.949418752657,11.3860395636528,35.126298,106.913096941105,46.698381
182498,Kenya,Kenya,KE,KEN,-0.80116,34.72579,20000,Tier 4,Ogembo,20.739584,28.0,small_airport,Kisii Airport,HKKS,14.820786078408371,-0.672514,34.690923,1495.044,1321.8940231812576,29.8704,0.039485503230033435,107.500884685013,1.9425880275619098,55.339003,95.2681371231706,5.13829
2746860,Netherlands,Netherlands,NL,NLD,52.98947,6.9504,20000,Tier 4,Stadskanaal,11.177083,25.0,large_airport,Groningen Airport Eelde,EHGG,28.782275801174894,53.119107,6.577652,5.1816,2499.9696,45.110400000000006,0.11277462864384001,1135.475867551,63.5156030780019,17.877117,530.950905850906,41.4368022
8504417,France,France,FR,FRA,48.89198,2.23881,20000,Tier 4,La Defense,13.5625,26.75,large_airport,Paris-Le Bourget International Airport,LFPB,16.424709524202072,48.962276,2.436539,66.4464,3000.1464,45.110400000000006,0.13533780416256003,3056.25064813829,44.7001384177544,68.372286,126.862020595603,64.644716
3874958,Chile,Chile,CL,CHL,-51.72987,-72.50603,20000,Tier 4,Puerto Natales,7.03125,19.0,medium_airport,Lieutenant Julio Gallardo Airport,SCNT,6.7716607247304745,-51.67067,-72.529078,66.1416,1763.5728000000001,29.8704,0.052678624965120005,335.51805409763705,17.0670364799154,19.658835,26.4647249005172,21.323388
549424,Russia,Russian Federation,RU,RUS,43.51484,39.86825,20000,Tier 4,Khosta,14.90625,30.0,large_airport,Sochi International Airport,URSS,10.146475471505388,43.449902,39.9566,27.127200000000002,2894.9904,45.110400000000006,0.13059417494016,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
574675,Russia,Russian Federation,RU,RUS,55.71667,37.41667,20000,Tier 4,Bol’shaya Setun’,6.9270835,24.0,large_airport,Vnukovo International Airport,UUWW,16.984742996244425,55.591499,37.261501,208.788,3500.0184000000004,60.0456,0.21016070483904004,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
1764685,Malaysia,Malaysia,MY,MYS,2.35,102.876,20000,Tier 4,Kampung Selang,27.791666,33.0,medium_airport,Malacca International Airport,WMKM,69.87581098817788,2.265613,102.252778,10.668000000000001,2135.1240000000003,45.110400000000006,0.09631629768960003,399.949418752657,11.3860395636528,35.126298,106.913096941105,46.698381
581928,Russia,Russian Federation,RU,RUS,55.55487,37.92566,20000,Tier 4,Andreyevskoye,6.7083335,25.0,large_airport,Zhukovsky International Airport,UUBW,14.111058394666774,55.553299,38.150002,114.90960000000001,4600.0416000000005,70.104,0.32248131632640004,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
756004,Poland,Poland,PL,POL,52.25451,21.22407,20000,Tier 4,Wesoła,10.229167,26.0,large_airport,Warsaw Chopin Airport,EPWA,20.10197233023126,52.165699,20.9671,110.33760000000001,3689.9088,59.7408,0.22043810363903998,812.4511933961429,22.1452660647429,36.687353,119.787615502661,8.782362
3445912,Brazil,Brazil,BR,BRA,-17.28556,-42.73,20000,Tier 4,Turmalina,22.833334,31.0,medium_airport,Mário Ribeiro Airport,SBMK,132.4669124719162,-16.706919,-43.818901,667.8168000000001,2100.072,45.110400000000006,0.09473508794880002,2191.13186970602,10.3775897719195,211.140729,25.2616884857157,95.398485
496456,Russia,Russian Federation,RU,RUS,55.71667,37.41667,20000,Tier 4,Setun’,6.9270835,24.0,large_airport,Vnukovo International Airport,UUWW,16.984742996244425,55.591499,37.261501,208.788,3500.0184000000004,60.0456,0.21016070483904004,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
3206590,Switzerland,Switzerland,CH,CHE,47.57884,7.64683,20000,Tier 4,Riehen,12.572917,27.75,small_airport,Fricktal-Schupfart Airfield,LSZI,24.047973659626873,47.5089,7.95,544.9824,530.0472,29.8704,0.01583272188288,894.4248216452049,100.623549627296,8.888822,224.978619136651,27.72523309
1164245,Pakistan,Pakistan,PK,PAK,32.71816,74.44773,20000,Tier 4,Surkhpur,23.447916,37.75,large_airport,Sialkot International Airport,OPST,21.70515589749229,32.535941,74.364623,255.1176,3599.9928,45.72,0.16459167081599999,336.686348609266,1.36032417758419,247.504495,321.067474833956,7.153419
551835,Russia,Russian Federation,RU,RUS,55.71667,37.5,20000,Tier 4,Kastanayevo,7.0,24.0,large_airport,Vnukovo International Airport,UUWW,20.434962278484075,55.591499,37.261501,208.788,3500.0184000000004,60.0456,0.21016070483904004,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
2766522,Austria,Austria,AT,AUT,46.61667,14.28333,20000,Tier 4,Sankt Martin,10.270833,28.5,large_airport,Klagenfurt Airport,LOWK,5.048432871252318,46.642502,14.3377,448.66560000000004,2720.0352000000003,45.110400000000006,0.12270187588608003,516.670509628876,56.579504175467996,9.131761,110.661185167232,46.040215
500843,Russia,Russian Federation,RU,RUS,55.78514,37.35481,20000,Tier 4,Rublëvo,6.7604165,24.0,large_airport,Sheremetyevo International Airport,UUEE,21.60634765885408,55.976858,37.41121,189.5856,3699.9672,60.0456,0.22216675050432,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
563522,Russia,Russian Federation,RU,RUS,55.72445,38.20908,20000,Tier 4,Elektrougli,6.7291665,26.0,large_airport,Zhukovsky International Airport,UUBW,19.388927566274408,55.553299,38.150002,114.90960000000001,4600.0416000000005,70.104,0.32248131632640004,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
233194,Uganda,Uganda,UG,UGA,-0.96667,30.6,20000,Tier 4,Iryango,21.1875,28.0,small_airport,Mbarara Airport,HUMA,45.74475190544673,-0.555278,30.5994,1402.0800000000002,1659.9408,30.48,0.050594995584000005,48.768955863317494,1.00230913917142,48.656601,242.65210951526,0.0216502
1260615,India,India,IN,IND,15.09633,79.41174,20000,Tier 4,Pāmūru,29.572916,39.0,medium_airport,Kadapa Airport,VOCP,94.74506842930384,14.513154,78.769183,131.064,2000.0976,45.110400000000006,0.09022520277504002,3638.48909603386,2.53012031278204,1438.069596,483.679010086809,180.41578422799998
6324621,India,India,IN,IND,19.1164,72.90471,20000,Tier 4,Powai,27.875,34.5,large_airport,Chhatrapati Shivaji Maharaj International Airport,VABB,4.944614711743833,19.088699,72.867897,11.8872,3508.5528000000004,60.0456,0.21067315800768002,3638.48909603386,2.53012031278204,1438.069596,483.679010086809,180.41578422799998
1735074,Malaysia,Malaysia,MY,MYS,5.4709,100.24529,20000,Tier 4,Batu Feringgi,27.135416,32.0,medium_airport,RMAF Butterworth Air Base,WMKB,16.137867431038494,5.46592,100.390999,3.3528000000000002,2438.4,45.72,0.111483648,399.949418752657,11.3860395636528,35.126298,106.913096941105,46.698381
6819209,Malaysia,Malaysia,MY,MYS,6.42942,100.28174,20000,Tier 4,Kampung Hutan Arau,28.489584,34.75,medium_airport,Sultan Abdul Halim Airport,WMKA,29.594094862972643,6.189670085906982,100.39800262451172,4.572,2744.724,46.0248,0.1263253731552,399.949418752657,11.3860395636528,35.126298,106.913096941105,46.698381
152632,Tanzania,Tanzania,TZ,TZA,-5.16667,38.78333,20000,Tier 4,Muheza,25.78125,33.0,medium_airport,Tanga Airport,HTTG,32.93496151118825,-5.09236,39.071201,39.3192,1267.968,31.0896,0.0394206179328,79.0309356270781,1.22400219726563,66.617606,75.2061481146986,1.911063
2636373,United Kingdom,United Kingdom,GB,GBR,53.5,-2.35,20000,Tier 4,Swinton,11.302083,22.25,large_airport,Manchester Airport,EGCC,17.387568732101016,53.349375,-2.279521,78.3336,3050.1336,45.110400000000006,0.13759274674944003,3420.79665378908,49.9444702124201,68.492,283.106683751498,118.94592
13118230,Malaysia,Malaysia,MY,MYS,3.08385,101.70895,20000,Tier 4,Desa Petaling,28.510416,34.0,large_airport,Sultan Abdul Aziz Shah International Airport,WMSA,18.5036005375918,3.13058,101.549004,27.432000000000002,3779.8248000000003,45.110400000000006,0.17050940865792003,399.949418752657,11.3860395636528,35.126298,106.913096941105,46.698381
13132459,Tanzania,Tanzania,TZ,TZA,-1.46771,34.52279,20000,Tier 4,Matongo,22.635416,29.75,small_airport,Musoma Airport,HTMU,80.20619224409472,-1.503,33.8021,1160.0688,1599.8952000000002,32.9184,0.052665990151680005,79.0309356270781,1.22400219726563,66.617606,75.2061481146986,1.911063
877433,Tanzania,Tanzania,TZ,TZA,-10.06667,38.93333,20000,Tier 4,Ruangwa,25.15625,31.0,small_airport,Nachingwea Airport,HTNA,36.47308518211059,-10.3575,38.779202,426.72,1321.8940231812576,29.8704,0.039485503230033435,79.0309356270781,1.22400219726563,66.617606,75.2061481146986,1.911063
12625526,Malaysia,Malaysia,MY,MYS,3.14165,101.59089,20000,Tier 4,Tropicana Indah,28.489584,34.0,large_airport,Sultan Abdul Aziz Shah International Airport,WMSA,4.810682286655086,3.13058,101.549004,27.432000000000002,3779.8248000000003,45.110400000000006,0.17050940865792003,399.949418752657,11.3860395636528,35.126298,106.913096941105,46.698381
877391,Tanzania,Tanzania,TZ,TZA,-10.75,39.63333,20000,Tier 4,Tandahimba,25.177084,31.5,medium_airport,Mtwara Airport,HTMT,75.59476475140809,-10.336204,40.181997,113.08080000000001,2258.568,29.8704,0.0674643295872,79.0309356270781,1.22400219726563,66.617606,75.2061481146986,1.911063
155077,Tanzania,Tanzania,TZ,TZA,-3.55,36.1,20000,Tier 4,Makuyuni,22.34375,30.5,medium_airport,Lake Manyara Airport,HTLM,36.750655657401275,-3.37631,35.818298,1264.92,1220.1144000000002,20.1168,0.024544797361920005,79.0309356270781,1.22400219726563,66.617606,75.2061481146986,1.911063
158324,Tanzania,Tanzania,TZ,TZA,-3.33333,35.66667,20000,Tier 4,Kiratu,19.770834,27.25,medium_airport,Lake Manyara Airport,HTLM,17.49672465059439,-3.37631,35.818298,1264.92,1220.1144000000002,20.1168,0.024544797361920005,79.0309356270781,1.22400219726563,66.617606,75.2061481146986,1.911063
13494195,Vietnam,Viet Nam,VN,VNM,21.0028,105.8151,20000,Tier 4,Vinhomes Royal City,25.010416,34.0,large_airport,Noi Bai International Airport,VVNB,24.299617561271354,21.221201,105.806999,11.8872,3799.6368,45.110400000000006,0.17140313590272005,433.85768137829103,4.32335031982451,100.352192,320.175197572656,55.114832
1257093,India,India,IN,IND,25.75574,75.22292,20000,Tier 4,Sawar,26.375,40.0,medium_airport,Kota Airport,VIKO,91.0677670426967,25.160200119,75.84559631350001,273.1008,1242.9744,45.72,0.056828789568,3638.48909603386,2.53012031278204,1438.069596,483.679010086809,180.41578422799998
3367877,South Africa,South Africa,ZA,ZAF,-33.91075,19.1198,20000,Tier 4,Franschhoek,15.71875,27.5,small_airport,Stellenbosch Airport,FASH,28.529614698628208,-33.980983,18.822327,89.91600000000001,759.5616,29.8704,0.02268840881664,381.440724491232,6.03427208964673,63.212384,52.1085690262058,15.454595698999999
2639998,United Kingdom,United Kingdom,GB,GBR,50.84286,-0.21608,20000,Tier 4,Portslade,11.625,23.75,medium_airport,Brighton City Airport,EGKA,5.754618355286735,50.835602,-0.297222,2.1336,798.8808,24.9936,0.01996690716288,3420.79665378908,49.9444702124201,68.492,283.106683751498,118.94592
153871,Tanzania,Tanzania,TZ,TZA,-7.40409,36.98309,20000,Tier 4,Mikumi,24.71875,31.0,medium_airport,Iringa Airport,HTIR,138.84870845713002,-7.66863,35.752102,1425.8544000000002,1678.8384,29.8704,0.05014757454336,79.0309356270781,1.22400219726563,66.617606,75.2061481146986,1.911063
2645420,United Kingdom,United Kingdom,GB,GBR,52.49755,-2.16889,20000,Tier 4,Kingswinford,10.677083,22.0,small_airport,Wolverhampton Halfpenny Green Airport,EGBO,6.517602080261107,52.517502,-2.25944,86.25840000000001,1182.0144,29.8704,0.03530724293376,3420.79665378908,49.9444702124201,68.492,283.106683751498,118.94592
338123,Ethiopia,Ethiopia,ET,ETH,6.50727,45.83493,20000,Tier 4,Golwayn,27.364584,35.0,small_airport,Warder Airport,HAWR,75.77689887635476,6.9724,45.3334,563.88,1321.8940231812576,29.8704,0.039485503230033435,135.874093202492,1.05581091592527,128.691692,114.037952012,15.273254
1880226,Singapore,Singapore,SG,SGP,1.43806,103.82667,20000,Tier 4,Sungai Simpang,27.6875,32.0,medium_airport,Seletar Airport,WSSL,5.108325300768588,1.41555,103.86673,10.972800000000001,1835.8104,46.0248,0.08449280649792,505.439514078019,85.412230345235,5.917648,8241.8495821727,47.502833593000005
2013258,Russia,Russian Federation,RU,RUS,42.73012,133.08381,20000,Tier 4,Vrangel’,8.114583,26.0,large_airport,Vladivostok International Airport,UHWW,106.13201142372505,43.396256,132.148155,17.9832,3500.0184000000004,60.0456,0.21016070483904004,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
380308,Sudan,Sudan,SD,SDN,9.59525,28.43493,20000,Tier 4,Abyei,28.21875,39.0,small_airport,Heglig Airport,HSHG,114.4753818388549,9.994933,29.397718,403.86,1321.8940231812576,29.8704,0.039485503230033435,39.8982898207951,0.797283447265625,50.042791,26.7895026766595,0.911089799
8504955,Russia,Russian Federation,RU,RUS,59.97091,30.25789,20000,Tier 4,Krestovskiy ostrov,6.6458335,22.75,large_airport,Pulkovo Airport,ULLI,18.97259928192394,59.800301,30.262501,23.7744,3780.1296,60.0456,0.22698014990976,2071.50572503058,14.1593876953125,143.82613,8.78227219242749,98.872628
8629192,Spain,Spain,ES,ESP,43.54035,-5.68233,20000,Tier 4,Natahoyo,15.552083,26.75,large_airport,Asturias Airport,LEAS,28.50795184269228,43.563599,-6.03462,126.7968,2200.0464,45.110400000000006,0.09924497312256003,1619.48198071964,33.4932225409111,48.352528,96.7636173412149,94.10152046099999
6615443,Spain,Spain,ES,ESP,41.62965,-0.93873,20000,Tier 4,Montecanal,16.53125,34.0,large_airport,Zaragoza Airport,LEZG,9.46065837982755,41.666199,-1.04155,263.0424,3717.9504,45.110400000000006,0.16771822972416,1619.48198071964,33.4932225409111,48.352528,96.7636173412149,94.10152046099999
1732892,Malaysia,Malaysia,MY,MYS,3.38333,101.41667,20001,Tier 4,Batang Berjuntai,28.083334,33.0,large_airport,Sultan Abdul Aziz Shah International Airport,WMSA,31.712647806340424,3.13058,101.549004,27.432000000000002,3779.8248000000003,45.110400000000006,0.17050940865792003,399.949418752657,11.3860395636528,35.126298,106.913096941105,46.698381
3165198,Italy,Italy,IT,ITA,45.42212,9.06342,20001,Tier 4,Trezzano sul Naviglio,14.520833,31.25,large_airport,Milano Linate Airport,LIML,16.840200286053957,45.445099,9.27674,107.59440000000001,2442.0576,60.0456,0.14663481382656002,2316.7279993331804,39.2770838783918,58.984216,199.459678073854,20.264734
702417,Ukraine,Ukraine,UA,UKR,49.94691,35.92907,20001,Tier 4,Lyubotyn,9.5,28.0,medium_airport,Kharkiv International Airport,UKHH,25.984457594692245,49.926943,36.290814,154.8384,2220.4680000000003,50.292,0.11167177665600002,181.221517868744,5.13959814453125,37.732836,65.1239834311357,0.0
3445939,Brazil,Brazil,BR,BRA,-29.08056,-53.83583,20005,Tier 4,Tupanciretã,19.947916,32.0,medium_airport,Santa Maria Airport,SBSM,71.58922332591648,-29.711399,-53.688202,87.47760000000001,2694.1272000000004,45.110400000000006,0.12153315564288003,2191.13186970602,10.3775897719195,211.140729,25.2616884857157,95.398485
2904985,Germany,Germany,DE,DEU,49.33632,6.93036,20006,Tier 4,Heusweiler,11.114583,26.5,large_airport,Saarbrücken Airport,EDDR,18.63795691888255,49.217562,7.111667,322.4784,2000.0976,45.110400000000006,0.09022520277504002,4562.20753249028,54.7767668235491,83.287273,238.351810090719,80.199572
2071059,Australia,Australia,AU,AUS,-34.60251,138.74902,20006,Tier 4,Gawler,17.229166,31.0,large_airport,Adelaide International Airport,YPAD,43.122429121867086,-34.947512,138.533393,6.096,3100.1208,45.110400000000006,0.13984768933632002,1734.4512646556002,65.0583773146674,26.659922,3.46591948538875,68.958577
1258292,India,India,IN,IND,27.55607,77.78972,20008,Tier 4,Rāya,25.416666,39.0,medium_airport,Agra Airport / Agra Air Force Station,VIAG,47.388866415565836,27.157975,77.961025,167.94480000000001,2743.2000000000003,45.110400000000006,0.12374684928000003,3638.48909603386,2.53012031278204,1438.069596,483.679010086809,180.41578422799998
3390295,Brazil,Brazil,BR,BRA,-8.66877,-35.16277,20009,Tier 4,Rio Formoso,24.614584,29.0,large_airport,Recife/Guararapes - Gilberto Freyre International Airport,SBRF,65.71675680077581,-8.12747,-34.922961,10.0584,3006.8520000000003,45.110400000000006,0.13564029646080003,2191.13186970602,10.3775897719195,211.140729,25.2616884857157,95.398485
963525,South Africa,South Africa,ZA,ZAF,-31.87101,26.97862,20009,Tier 4,Queensdale,16.614584,29.0,medium_airport,Queenstown Airport,FAQT,10.619553817398954,-31.92020034790039,26.882200241088867,1108.5576,1199.9976000000001,20.1168,0.024140111719680005,381.440724491232,6.03427208964673,63.212384,52.1085690262058,15.454595698999999
2869019,Germany,Germany,DE,DEU,48.40567,9.05419,20010,Tier 4,Mössingen,9.885417,24.75,small_airport,Poltringen Airfield,EDSP,17.65368171250152,48.547282,8.945918,400.812,249.936,29.8704,0.0074656882944,4562.20753249028,54.7767668235491,83.287273,238.351810090719,80.199572
3452330,Brazil,Brazil,BR,BRA,-27.05056,-49.62278,20010,Tier 4,Presidente Getúlio,19.78125,29.75,small_airport,Helmuth Baungarten Airport,SSLN,14.533854747561683,-27.1599998474,-49.5424995422,333.75600000000003,1100.0232,22.86,0.025146530352000002,2191.13186970602,10.3775897719195,211.140729,25.2616884857157,95.398485
